40.53641002202607,-74.1642640198284,Address,"Street number",Street,City,State,Country,Zip,"Address components"
40.688683767646864,-73.92253933597351,"840A Monroe St, Brooklyn, NY 11221, USA",840A,"Monroe Street",,"New York","United States",11221,"840A, Monroe Street, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11221"
40.79959781456838,-73.94394772786886,"72e Luis Munoz Marin Boulevard, New York, NY 10029, USA",72e,"Luis Munoz Marin Boulevard","New York","New York","United States",10029,"72e, Luis Munoz Marin Boulevard, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10029"
40.79959781456838,-73.94394772786886,"72e Luis Munoz Marin Boulevard, New York, NY 10029, USA",72e,"Luis Munoz Marin Boulevard","New York","New York","United States",10029,"72e, Luis Munoz Marin Boulevard, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10029"
40.63854878280082,-73.94923188380803,"2900-2902 Foster Ave, Brooklyn, NY 11210, USA",2900-2902,"Foster Avenue",,"New York","United States",11210,"2900-2902, Foster Avenue, East Flatbush, Brooklyn, Kings County, New York, United States, 11210"
40.6336766099283,-74.00963406843246,"838 62nd St, Brooklyn, NY 11220, USA",838,"62nd Street",,"New York","United States",11220,"838, 62nd Street, Sunset Park, Brooklyn, Kings County, New York, United States, 11220"
40.57484429678246,-73.98681071990684,"2001 Surf Ave, Brooklyn, NY 11224, USA",2001,"Surf Avenue",,"New York","United States",11224,"2001, Surf Avenue, Coney Island, Brooklyn, Kings County, New York, United States, 11224"
40.6336766099283,-74.00963406843246,"838 62nd St, Brooklyn, NY 11220, USA",838,"62nd Street",,"New York","United States",11220,"838, 62nd Street, Sunset Park, Brooklyn, Kings County, New York, United States, 11220"
40.88644973657069,-73.84576420404044,"1137-1139 E 229th St, Bronx, NY 10466, USA",1137-1139,"East 229th Street",,"New York","United States",10466,"1137-1139, East 229th Street, East Bronx, Bronx, Bronx County, New York, United States, 10466"
40.88923792560524,-73.83942123431268,"3917 Murdock Ave, Bronx, NY 10466, USA",3917,"Murdock Avenue",,"New York","United States",10466,"3917, Murdock Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10466, 2442"
40.81484247482706,-73.90001196417626,"976 Leggett Ave, Bronx, NY 10455, USA",976,"Leggett Avenue",,"New York","United States",10455,"976, Leggett Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.67065802222989,-73.95797447716627,"821 Franklin Ave, Brooklyn, NY 11238, USA",821,"Franklin Avenue",,"New York","United States",11238,"821, Franklin Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11238"
40.68847508474399,-73.93104212537679,"881 Gates Ave, Brooklyn, NY 11221, USA",881,"Gates Avenue",,"New York","United States",11221,"881, Gates Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11221"
40.62985862085949,-73.96322402874905,"801 E 14th St, Brooklyn, NY 11230, USA",801,"East 14th Street",,"New York","United States",11230,"801, East 14th Street, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11230"
40.68847508474399,-73.93104212537679,"881 Gates Ave, Brooklyn, NY 11221, USA",881,"Gates Avenue",,"New York","United States",11221,"881, Gates Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11221"
40.63492487283709,-73.96131168098293,"648 E 17th St, Brooklyn, NY 11230, USA",648,"East 17th Street",,"New York","United States",11230,"648, East 17th Street, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11230, 1704"
40.866949951857954,-73.9284093555654,"49 Payson Ave, New York, NY 10034, USA",49,"Payson Avenue","New York","New York","United States",10034,"49, Payson Avenue, Inwood, Manhattan, New York, New York County, New York, United States, 10034"
40.81588884696289,-73.90734062992703,"737-743 Dr Ramón S. Velez Blvd, Bronx, NY 10455, USA",737-743,"Doctor Ramón S. Velez Boulevard",,"New York","United States",10455,"737-743, Doctor Ramón S. Velez Boulevard, West Bronx, Bronx, Bronx County, New York, United States, 10455, 2205"
40.85272669285785,-73.86881767686059,"2074 Bronx Park E, Bronx, NY 10462, USA",2074,"Bronx Park East",,"New York","United States",10462,"2074, Bronx Park East, Bronx, Bronx County, New York, United States, 10462"
40.85272669285785,-73.86881767686059,"2074 Bronx Park E, Bronx, NY 10462, USA",2074,"Bronx Park East",,"New York","United States",10462,"2074, Bronx Park East, Bronx, Bronx County, New York, United States, 10462"
40.680919502211744,-73.95472313195444,"1154 Fulton St, Brooklyn, NY 11216, USA",1154,"Fulton Street",,"New York","United States",11216,"1154, Fulton Street, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11216, 1877"
40.79031415147732,-73.9476860633721,"148 103rd St, New York, NY 10029, USA",148,"103rd Street","New York","New York","United States",10029,"148, 103rd Street, East Harlem, Manhattan, New York, New York County, New York, United States, 10029"
40.632717935943994,-73.98376210813936,"4598 16th Ave, Brooklyn, NY 11204, USA",4598,"16th Avenue",,"New York","United States",11204,"4598, 16th Avenue, Borough Park, Brooklyn, Kings County, New York, United States, 11204"
40.66486639205233,-73.77827292937491,"165-2 144th Rd, Jamaica, NY 11434, USA",165-2,"144th Road",,"New York","United States",11434,"165-2, 144th Road, Jamaica, Queens, Queens County, New York, United States, 11434"
40.686732006675626,-73.946202439182,"515 Gates Ave, Brooklyn, NY 11216, USA",515,"Gates Avenue",,"New York","United States",11216,"515, Gates Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11216"
40.681123503136526,-73.73770088553958,"130-17-130-21 230th St, Laurelton, NY 11413, USA",130-17-130-21,"230th Street",,"New York","United States",11413,"130-17-130-21, 230th Street, Laurelton, Queens, Queens County, New York, United States, 11413"
40.681123503136526,-73.73770088553958,"130-17-130-21 230th St, Laurelton, NY 11413, USA",130-17-130-21,"230th Street",,"New York","United States",11413,"130-17-130-21, 230th Street, Laurelton, Queens, Queens County, New York, United States, 11413"
40.86259607799109,-73.8342470292862,"1875 Mace Ave, Bronx, NY 10469, USA",1875,"Mace Avenue",,"New York","United States",10469,"1875, Mace Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10469"
40.746448407426065,-73.86210855320401,"103-0-103-98 45th Ave, Corona, NY 11368, USA",103-0-103-98,"45th Avenue",,"New York","United States",11368,"103-0-103-98, 45th Avenue, Corona, Queens, Queens County, New York, United States, 11368"
40.70725147658869,-73.95845636542914,"227 Williamsburg St W, Brooklyn, NY 11211, USA",227,"Williamsburg Street West",,"New York","United States",11211,"227, Williamsburg Street West, Williamsburg, Brooklyn, Kings County, New York, United States, 11211"
40.70729119760969,-73.95461504869905,"384-386 Broadway, Brooklyn, NY 11211, USA",384-386,Broadway,,"New York","United States",11211,"384-386, Broadway, Williamsburg, Brooklyn, Kings County, New York, United States, 11211"
40.81564017766354,-73.92384026966705,"420-424 Morris Ave, Bronx, NY 10451, USA",420-424,"Morris Avenue",,"New York","United States",10451,"420-424, Morris Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10451"
40.811479897187894,-73.91693071630073,"404 Brook Ave, Bronx, NY 10454, USA",404,"Brook Avenue",,"New York","United States",10454,"404, Brook Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10454"
40.81394148372347,-73.89016890385085,"674 Casanova St, Bronx, NY 10474, USA",674,"Casanova Street",,"New York","United States",10474,"674, Casanova Street, West Bronx, Bronx, Bronx County, New York, United States, 10474, 6302"
40.85239222288541,-73.86675794674484,"2069 Cruger Ave, Bronx, NY 10462, USA",2069,"Cruger Avenue",,"New York","United States",10462,"2069, Cruger Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10462"
40.71140221569914,-73.98237225400558,"649-655 Water St, New York, NY 10002, USA",649-655,"Water Street","New York","New York","United States",10002,"649-655, Water Street, Lower Manhattan, Manhattan, New York, New York County, New York, United States, 10002"
40.65535589121279,-73.95106436172432,"250-270 Clarkson Ave, Brooklyn, NY 11226, USA",250-270,"Clarkson Avenue",,"New York","United States",11226,"250-270, Clarkson Avenue, Prospect Lefferts Gardens, Brooklyn, Kings County, New York, United States, 11226"
40.76007160805355,-73.82814907379658,"136-51-136-53 Roosevelt Ave, Flushing, NY 11354, USA",136-51-136-53,"Roosevelt Avenue",,"New York","United States",11354,"136-51-136-53, Roosevelt Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.76007160805355,-73.82814907379658,"136-51-136-53 Roosevelt Ave, Flushing, NY 11354, USA",136-51-136-53,"Roosevelt Avenue",,"New York","United States",11354,"136-51-136-53, Roosevelt Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.76007160805355,-73.82814907379658,"136-51-136-53 Roosevelt Ave, Flushing, NY 11354, USA",136-51-136-53,"Roosevelt Avenue",,"New York","United States",11354,"136-51-136-53, Roosevelt Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.6384237666386,-73.9521324942619,"501 E 26th St, Brooklyn, NY 11210, USA",501,"East 26th Street",,"New York","United States",11210,"501, East 26th Street, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11210, 1329"
40.6384237666386,-73.9521324942619,"501 E 26th St, Brooklyn, NY 11210, USA",501,"East 26th Street",,"New York","United States",11210,"501, East 26th Street, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11210, 1329"
40.63204773726648,-74.1167337038565,"372 Broadway, Staten Island, NY 10310, USA",372,Broadway,,"New York","United States",10310,"372, Broadway, West Brighton, Staten Island, Richmond County, New York, United States, 10310, 2034"
40.78905145043832,-73.9272255615619,"Robert F. Kennedy Bridge, New York, NY 10035, USA",,"Robert F. Kennedy Bridge","New York","New York","United States",10035,"Robert F. Kennedy Bridge, Randalls Island, Manhattan, New York, New York County, New York, United States, 10035"
40.69980575445163,-73.9835077428969,"183-187 Sands St, Brooklyn, NY 11201, USA",183-187,"Sands Street",,"New York","United States",11201,"183-187, Sands Street, Brooklyn, Kings County, New York, United States, 11201"
40.609130685623,-73.95740454841642,"1668 East 16th Street, Brooklyn, NY 11229, USA",1668,"East 16th Street",,"New York","United States",11229,"1668, East 16th Street, Brooklyn, Kings County, New York, United States, 11229, 1108"
40.666571963033206,-73.93134593186309,"334 Utica Ave, Brooklyn, NY 11213, USA",334,"Utica Avenue",,"New York","United States",11213,"334, Utica Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11213, 5547"
40.67927396230679,-73.8356508822273,"10747 104th St, Ozone Park, NY 11417, USA",10747,"104th Street",,"New York","United States",11417,"10747, 104th Street, Ozone Park, Queens, Queens County, New York, United States, 11417"
40.8601776518961,-73.89174466678065,"4741 Park Ave, Bronx, NY 10458, USA",4741,"Park Avenue",,"New York","United States",10458,"4741, Park Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10458"
40.8884536965314,-73.84195480578377,"3900-3902 Baychester Ave, Bronx, NY 10466, USA",3900-3902,"Baychester Avenue",,"New York","United States",10466,"3900-3902, Baychester Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10466"
40.797721629690045,-73.94649197743651,"1695 Madison Ave, New York, NY 10029, USA",1695,"Madison Avenue","New York","New York","United States",10029,"1695, Madison Avenue, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10029"
40.793470876263434,-73.93725713517394,"2167-2175 1st Avenue, New York, NY 10029, USA",2167-2175,"1st Avenue","New York","New York","United States",10029,"2167-2175, 1st Avenue, East Harlem, Manhattan, New York, New York County, New York, United States, 10029"
40.793470876263434,-73.93725713517394,"2167-2175 1st Avenue, New York, NY 10029, USA",2167-2175,"1st Avenue","New York","New York","United States",10029,"2167-2175, 1st Avenue, East Harlem, Manhattan, New York, New York County, New York, United States, 10029"
40.671062387095,-73.73111824468398,"244-1 135th Ave, Rosedale, NY 11422, USA",244-1,"135th Avenue",,"New York","United States",11422,"244-1, 135th Avenue, Rosedale, Queens, Queens County, New York, United States, 11422"
40.671062387095,-73.73111824468398,"244-1 135th Ave, Rosedale, NY 11422, USA",244-1,"135th Avenue",,"New York","United States",11422,"244-1, 135th Avenue, Rosedale, Queens, Queens County, New York, United States, 11422"
40.84726579848966,-73.89387651235121,"573 E 178th St, Bronx, NY 10457, USA",573,"East 178th Street",,"New York","United States",10457,"573, East 178th Street, Tremont, Bronx, Bronx County, New York, United States, 10457"
40.700734208726445,-73.98972871152452,"110-188 Cadman Plaza E, Brooklyn, NY 11201, USA",110-188,"Cadman Plaza East",,"New York","United States",11201,"110-188, Cadman Plaza East, Downtown Brooklyn, Brooklyn, Kings County, New York, United States, 11201"
40.87861303032917,-73.84946000378939,"3495 Fenton Ave, Bronx, NY 10469, USA",3495,"Fenton Avenue",,"New York","United States",10469,"3495, Fenton Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10469"
40.67709622975429,-74.01047314506876,"135-139 Richards St, Brooklyn, NY 11231, USA",135-139,"Richards Street",,"New York","United States",11231,"135-139, Richards Street, Red Hook, Brooklyn, Kings County, New York, United States, 11231"
40.67709622975429,-74.01047314506876,"135-139 Richards St, Brooklyn, NY 11231, USA",135-139,"Richards Street",,"New York","United States",11231,"135-139, Richards Street, Red Hook, Brooklyn, Kings County, New York, United States, 11231"
40.799199363383394,-73.94299815285679,"104 E 116th St, New York, NY 10029, USA",104,"East 116th Street","New York","New York","United States",10029,"104, East 116th Street, East Harlem, Manhattan, New York, New York County, New York, United States, 10029"
40.866806437270675,-73.86830904008636,"2802 Olinville Ave, Bronx, NY 10467, USA",2802,"Olinville Avenue",,"New York","United States",10467,"2802, Olinville Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10467"
40.878851579146804,-73.85571903390783,"1000 E 216th St, Bronx, NY 10469, USA",1000,"East 216th Street",,"New York","United States",10469,"1000, East 216th Street, East Bronx, Bronx, Bronx County, New York, United States, 10469"
40.87958096803832,-73.87899129583796,"158 E 210th St, Bronx, NY 10467, USA",158,"East 210th Street",,"New York","United States",10467,"158, East 210th Street, West Bronx, Bronx, Bronx County, New York, United States, 10467, 2411"
40.87958096803832,-73.87899129583796,"158 E 210th St, Bronx, NY 10467, USA",158,"East 210th Street",,"New York","United States",10467,"158, East 210th Street, West Bronx, Bronx, Bronx County, New York, United States, 10467, 2411"
40.664901358412514,-73.89305284665936,"585 New Jersey Ave, Brooklyn, NY 11207, USA",585,"New Jersey Avenue",,"New York","United States",11207,"585, New Jersey Avenue, East New York, Brooklyn, Kings County, New York, United States, 11207"
40.664901358412514,-73.89305284665936,"585 New Jersey Ave, Brooklyn, NY 11207, USA",585,"New Jersey Avenue",,"New York","United States",11207,"585, New Jersey Avenue, East New York, Brooklyn, Kings County, New York, United States, 11207"
40.824077541744316,-73.94888438664329,"498 W 143rd St, New York, NY 10031, USA",498,"West 143rd Street","New York","New York","United States",10031,"498, West 143rd Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10031"
40.8141815662255,-73.91073888981845,"554-560 Cauldwell Ave, Bronx, NY 10455, USA",554-560,"Cauldwell Avenue",,"New York","United States",10455,"554-560, Cauldwell Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.8141815662255,-73.91073888981845,"554-560 Cauldwell Ave, Bronx, NY 10455, USA",554-560,"Cauldwell Avenue",,"New York","United States",10455,"554-560, Cauldwell Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.66879784311931,-73.9311201452519,"279 Utica Ave, Brooklyn, NY 11213, USA",279,"Utica Avenue",,"New York","United States",11213,"279, Utica Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11213"
40.760308507720204,-73.87580763037465,"31-0 93rd St, East Elmhurst, NY 11369, USA",31-0,"93rd Street",,"New York","United States",11369,"31-0, 93rd Street, East Elmhurst, Queens, Queens County, New York, United States, 11369, 1735"
40.62487712712623,-73.96417420295703,"1124-1198 Avenue J, Brooklyn, NY 11230, USA",1124-1198,"Avenue J",,"New York","United States",11230,"1124-1198, Avenue J, Midwood, Brooklyn, Kings County, New York, United States, 11230"
40.71866864882967,-73.96349248152421,"43 N 4th Pl, Brooklyn, NY 11249, USA",43,"North 4th Place",,"New York","United States",11249,"43, North 4th Place, Williamsburg, Brooklyn, Kings County, New York, United States, 11249, 3104"
40.71866864882967,-73.96349248152421,"43 N 4th Pl, Brooklyn, NY 11249, USA",43,"North 4th Place",,"New York","United States",11249,"43, North 4th Place, Williamsburg, Brooklyn, Kings County, New York, United States, 11249, 3104"
40.86193588644682,-73.92077214663841,"431 W 203rd St, New York, NY 10034, USA",431,"West 203rd Street","New York","New York","United States",10034,"431, West 203rd Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10034, 3704"
40.759569525960025,-73.83013930521312,"39-22 Main St, Flushing, NY 11354, USA",39-22,"Main Street",,"New York","United States",11354,"39-22, Main Street, Flushing, Queens, Queens County, New York, United States, 11354"
40.632518806114305,-74.0971928974968,"800-806 Brighton Ave, Staten Island, NY 10301, USA",800-806,"Brighton Avenue",,"New York","United States",10301,"800-806, Brighton Avenue, Staten Island, Richmond County, New York, United States, 10301"
40.68444230612648,-73.97771732623377,"131-135 Flatbush Ave, Brooklyn, NY 11217, USA",131-135,"Flatbush Avenue",,"New York","United States",11217,"131-135, Flatbush Avenue, Brooklyn, Kings County, New York, United States, 11217"
40.68444230612648,-73.97771732623377,"131-135 Flatbush Ave, Brooklyn, NY 11217, USA",131-135,"Flatbush Avenue",,"New York","United States",11217,"131-135, Flatbush Avenue, Brooklyn, Kings County, New York, United States, 11217"
40.57736752523764,-73.99915044004362,"3201 Neptune Ave, Brooklyn, NY 11224, USA",3201,"Neptune Avenue",,"New York","United States",11224,"3201, Neptune Avenue, Coney Island, Brooklyn, Kings County, New York, United States, 11224"
40.88861698822669,-73.86001254951994,"4004 White Plains Rd, Bronx, NY 10466, USA",4004,"White Plains Road",,"New York","United States",10466,"4004, White Plains Road, East Bronx, Bronx, Bronx County, New York, United States, 10466"
40.85272774857729,-73.93442873681404,"699 W 185th St, New York, NY 10033, USA",699,"West 185th Street","New York","New York","United States",10033,"699, West 185th Street, Fort George, Manhattan, New York, New York County, New York, United States, 10033, 3102"
40.678722986978606,-73.95298686771372,"1307 Bedford Ave, Brooklyn, NY 11216, USA",1307,"Bedford Avenue",,"New York","United States",11216,"1307, Bedford Avenue, Brooklyn, Kings County, New York, United States, 11216"
40.678722986978606,-73.95298686771372,"1307 Bedford Ave, Brooklyn, NY 11216, USA",1307,"Bedford Avenue",,"New York","United States",11216,"1307, Bedford Avenue, Brooklyn, Kings County, New York, United States, 11216"
40.678962252169974,-73.95415121572914,"1119 Atlantic Ave, Brooklyn, NY 11216, USA",1119,"Atlantic Avenue",,"New York","United States",11216,"1119, Atlantic Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11216, 2702"
40.57873442482367,-73.99811365030567,"3162 Bayview Ave, Brooklyn, NY 11224, USA",3162,"Bayview Avenue",,"New York","United States",11224,"3162, Bayview Avenue, Coney Island, Brooklyn, Kings County, New York, United States, 11224"
40.700005453571436,-73.89137723507974,"749-7411 64th Pl, Glendale, NY 11385, USA",749-7411,"64th Place",,"New York","United States",11385,"749-7411, 64th Place, Glendale, Queens, Queens County, New York, United States, 11385"
40.87697596892482,-73.88965978148144,"41-43 W 205th St, Bronx, NY 10468, USA",41-43,"West 205th Street",,"New York","United States",10468,"41-43, West 205th Street, West Bronx, Bronx, Bronx County, New York, United States, 10468, 1052"
40.81586555646065,-73.89920840029241,"742-744 Beck St, Bronx, NY 10455, USA",742-744,"Beck Street",,"New York","United States",10455,"742-744, Beck Street, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.81586555646065,-73.89920840029241,"742-744 Beck St, Bronx, NY 10455, USA",742-744,"Beck Street",,"New York","United States",10455,"742-744, Beck Street, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.635932597718146,-73.96248206847102,"588 E 16th St, Brooklyn, NY 11226, USA",588,"East 16th Street",,"New York","United States",11226,"588, East 16th Street, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11226, 6507"
40.66734993516279,-73.95628235853945,"1620 Bedford Ave, Brooklyn, NY 11225, USA",1620,"Bedford Avenue",,"New York","United States",11225,"1620, Bedford Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11225, 2002"
40.74493461528172,-73.86791117055536,"95-99 44th Ave, Elmhurst, NY 11373, USA",95-99,"44th Avenue",,"New York","United States",11373,"95-99, 44th Avenue, Elmhurst, Queens, Queens County, New York, United States, 11373"
40.66816915109199,-73.95256534351225,"1146-1150 President St, Brooklyn, NY 11225, USA",1146-1150,"President Street",,"New York","United States",11225,"1146-1150, President Street, Crown Heights, Brooklyn, Kings County, New York, United States, 11225, 1704"
40.68425754324315,-73.81513711376682,"127-11 109th Ave, South Ozone Park, NY 11420, USA",127-11,"109th Avenue",,"New York","United States",11420,"127-11, 109th Avenue, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.68425754324315,-73.81513711376682,"127-11 109th Ave, South Ozone Park, NY 11420, USA",127-11,"109th Avenue",,"New York","United States",11420,"127-11, 109th Avenue, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.68425754324315,-73.81513711376682,"127-11 109th Ave, South Ozone Park, NY 11420, USA",127-11,"109th Avenue",,"New York","United States",11420,"127-11, 109th Avenue, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.8342565355683,-73.90403378099644,"3663 Third Ave, Bronx, NY 10456, USA",3663,"Third Avenue",,"New York","United States",10456,"3663, Third Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10456"
40.8342565355683,-73.90403378099644,"3663 Third Ave, Bronx, NY 10456, USA",3663,"Third Avenue",,"New York","United States",10456,"3663, Third Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10456"
40.64530176123561,-73.95803729332899,"1045-1049 Flatbush Ave, Brooklyn, NY 11226, USA",1045-1049,"Flatbush Avenue",,"New York","United States",11226,"1045-1049, Flatbush Avenue, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11226, 5429"
40.63230383542976,-73.93701235307269,"4100-4102 Avenue H, Brooklyn, NY 11210, USA",4100-4102,"Avenue H",,"New York","United States",11210,"4100-4102, Avenue H, East Flatbush, Brooklyn, Kings County, New York, United States, 11210, 3516"
40.642026651410845,-73.9991748400343,"4503 9th Ave, Brooklyn, NY 11220, USA",4503,"9th Avenue",,"New York","United States",11220,"4503, 9th Avenue, Sunset Park, Brooklyn, Kings County, New York, United States, 11220"
40.826625372597135,-73.88787519077815,"1096 Longfellow Ave, Bronx, NY 10459, USA",1096,"Longfellow Avenue",,"New York","United States",10459,"1096, Longfellow Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10459"
40.549540579400905,-74.15072337202506,"21 Nelson Ave, Staten Island, NY 10308, USA",21,"Nelson Avenue",,"New York","United States",10308,"21, Nelson Avenue, Great Kills, Staten Island, Richmond County, New York, United States, 10308, 2704"
40.549540579400905,-74.15072337202506,"21 Nelson Ave, Staten Island, NY 10308, USA",21,"Nelson Avenue",,"New York","United States",10308,"21, Nelson Avenue, Great Kills, Staten Island, Richmond County, New York, United States, 10308, 2704"
40.81466267860714,-73.90158735748615,"664 Beck St, Bronx, NY 10455, USA",664,"Beck Street",,"New York","United States",10455,"664, Beck Street, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.778664770517,-73.9107503928042,"21-20-21-22 28th St, Astoria, NY 11105, USA",21-20-21-22,"28th Street",,"New York","United States",11105,"21-20-21-22, 28th Street, Astoria, Queens, Queens County, New York, United States, 11105"
40.778664770517,-73.9107503928042,"21-20-21-22 28th St, Astoria, NY 11105, USA",21-20-21-22,"28th Street",,"New York","United States",11105,"21-20-21-22, 28th Street, Astoria, Queens, Queens County, New York, United States, 11105"
40.66807340950578,-73.80788238266507,"130-29-130-99 135th Ave, South Ozone Park, NY 11420, USA",130-29-130-99,"135th Avenue",,"New York","United States",11420,"130-29-130-99, 135th Avenue, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.66807340950578,-73.80788238266507,"130-29-130-99 135th Ave, South Ozone Park, NY 11420, USA",130-29-130-99,"135th Avenue",,"New York","United States",11420,"130-29-130-99, 135th Avenue, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.6580597576917,-73.93496248202278,"761 Winthrop St, Brooklyn, NY 11203, USA",761,"Winthrop Street",,"New York","United States",11203,"761, Winthrop Street, East Flatbush, Brooklyn, Kings County, New York, United States, 11203"
40.649119465803594,-73.83736484922329,"165th Ave, Howard Beach, NY 11414, USA",,"165th Avenue",,"New York","United States",11414,"165th Avenue, Howard Beach, Queens, Queens County, New York, United States, 11414"
40.66401058607959,-73.7491512580317,"143-61-143-63 229th St, Springfield Gardens, NY 11413, USA",143-61-143-63,"229th Street",,"New York","United States",11413,"143-61-143-63, 229th Street, Springfield Gardens, Queens, Queens County, New York, United States, 11413, 3615"
40.68204331237236,-73.8089093611318,"132-99 Linden Blvd, South Ozone Park, NY 11420, USA",132-99,"Linden Boulevard",,"New York","United States",11420,"132-99, Linden Boulevard, South Ozone Park, Queens, Queens County, New York, United States, 11420"
40.66401058607959,-73.7491512580317,"143-61-143-63 229th St, Springfield Gardens, NY 11413, USA",143-61-143-63,"229th Street",,"New York","United States",11413,"143-61-143-63, 229th Street, Springfield Gardens, Queens, Queens County, New York, United States, 11413, 3615"
40.644939444476506,-73.95802310728722,"1064 Flatbush Ave, Brooklyn, NY 11226, USA",1064,"Flatbush Avenue",,"New York","United States",11226,"1064, Flatbush Avenue, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11226"
40.75943689806555,-73.91308634691345,"45-4 31st Ave, Astoria, NY 11103, USA",45-4,"31st Avenue",,"New York","United States",11103,"45-4, 31st Avenue, Astoria, Queens, Queens County, New York, United States, 11103"
40.75943689806555,-73.91308634691345,"45-4 31st Ave, Astoria, NY 11103, USA",45-4,"31st Avenue",,"New York","United States",11103,"45-4, 31st Avenue, Astoria, Queens, Queens County, New York, United States, 11103"
40.6687308873076,-73.85584192665013,"150-0 79th St, Howard Beach, NY 11414, USA",150-0,"79th Street",,"New York","United States",11414,"150-0, 79th Street, Howard Beach, Queens, Queens County, New York, United States, 11414, 1112"
40.63486522514195,-74.02638066806833,"301 Ovington Ave, Brooklyn, NY 11209, USA",301,"Ovington Avenue",,"New York","United States",11209,"301, Ovington Avenue, Bay Ridge, Brooklyn, Kings County, New York, United States, 11209"
40.62487712712623,-73.96417420295703,"1124-1198 Avenue J, Brooklyn, NY 11230, USA",1124-1198,"Avenue J",,"New York","United States",11230,"1124-1198, Avenue J, Midwood, Brooklyn, Kings County, New York, United States, 11230"
40.83290054555275,-73.93543841927072,"2989-3647 Harlem River Drive Service Rd W, New York, NY 10039, USA",2989-3647,"Harlem River Drive Service Road West","New York","New York","United States",10039,"2989-3647, Harlem River Drive Service Road West, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10039, 1145"
40.80369808838899,-73.93791211605358,"150 E 124th St, New York, NY 10035, USA",150,"East 124th Street","New York","New York","United States",10035,"150, East 124th Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10035"
40.61403524681481,-74.00319480341562,"7899 16th Ave, Brooklyn, NY 11214, USA",7899,"16th Avenue",,"New York","United States",11214,"7899, 16th Avenue, Bensonhurst, Brooklyn, Kings County, New York, United States, 11214, 1003"
40.81587766181231,-73.90050535341071,"717-719 Kelly St, Bronx, NY 10455, USA",717-719,"Kelly Street",,"New York","United States",10455,"717-719, Kelly Street, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.81528934258199,-73.90260882541916,"938 Avenue St John, Bronx, NY 10455, USA",938,"Avenue Saint John",,"New York","United States",10455,"938, Avenue Saint John, Woodstock, Bronx, Bronx County, New York, United States, 10455"
40.81528934258199,-73.90260882541916,"938 Avenue St John, Bronx, NY 10455, USA",938,"Avenue Saint John",,"New York","United States",10455,"938, Avenue Saint John, Woodstock, Bronx, Bronx County, New York, United States, 10455"
